StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
1436,  2006,  2114,  97,, 44    Psc, ,0.42339353,+01.93972374,181.818181818182, 5.77,-0.528186552528781,G5III       , 0.855
1451,  2021,  2151,  98,Gl  19   ,   Bet Hyi, ,0.42755612,-77.25503511,7.47495888772612,  2.80,3.43195595808307,G2IV        , 0.618
1453,  2024,  2112,, ,,,0.42826398,+54.99421180,9090.90909090909, 6.78,-8.01303657420887,K2          , 1.676
1454,  2025,  2140,, ,,,0.42830241,+07.69123126,300.3003003003, 6.77,-0.6177788324684,K0          , 1.300
1457,  2032,  2199,, ,,,0.4293292,-27.71010361,145.137880986938, 6.88,1.07109610953813,K2III       , 1.293
1460,  2036,  2083,, ,,,0.43090008,+71.80712256,934.579439252336, 6.91,-2.94308111157395,B1V         ,-0.023
1461,  2037,  2110,, ,,,0.43118415,+65.38354358,384.615384615385, 7.45,-0.475133260145909,B9          , 0.261
1462,  2038,  2195,, ,,,0.43127745,-08.35144497,161.812297734628, 7.41,1.36494237544408,K0          , 1.152
1473,  2058,  2191,, ,,,0.43435695,+20.14683498,289.855072463768, 6.67,-0.640904524633628,B8          ,-0.036
1478,  2063,  2152,, ,,,0.43510085,+55.49094765,719.424460431655, 7.12,-2.16492599872952,K0          , 1.201
1483,  2074,  2170,, ,,,0.43669477,+56.77934000,224.719101123595, 6.71,-0.0481999450953419,G5III       , 0.879
1484,  2072,  2262, 100,Gl  20   ,   Kap Phe, ,0.43669894,-43.67990933,23.5238767348859,  3.94,2.08245552483561,A7V         , 0.175
1486,  2076,  2259,, ,,,0.43706324,-39.64919605,117.096018735363, 7.11,1.76728935344503,K0III/IV    , 0.997
1488,  2080,  2235,, ,,,0.43791267,+03.82575470,434.782608695652, 6.90,-1.29136081991204,B8          ,-0.128
1489,  2081,  2261,  99,,   Alp Phe,Ankaa,0.43801871,-42.30512197,23.7304224015187, 2.40,0.523472656360407,K0III...    , 1.083
1494,  2086,  2268,, ,,,0.43937192,-18.69360316,232.558139534884, 6.24,-0.592657722102067,M1III       , 1.622
1495,  2087,  2219,, ,,,0.43939282,+49.04900660,653.59477124183, 6.94,-2.136542845912,K0          , 1.294
1502,  2100,  2273, 101,, 10    Cet, ,0.4437148,-00.04953631,149.03129657228, 6.16,0.293612600844961,G8III       , 0.893
1503,  2101,  2244,, ,,,0.4442918,+56.64120708,260.416666666667, 6.58,-0.498343878162346,B9V         , 0.021
1504,  2102, ,, ,,,0.44453092,+30.19982954,44.8028673835125,10.05,6.79347095132771,K0          , 1.000
1508,  2106,  2354,, ,,,0.44497583,-69.30705534,201.207243460765, 6.98,0.461781943666661,K4III       , 1.378
1518,  2120, ,,Gl  21   ,, ,0.44803825,+70.14277688,16.2892979312592, 10.52,9.46048816690149,M0          , 1.459
1527,  2135,  2302,, ,,,0.4512524,+25.04210825,79.9360511590727, 6.66,2.1462865484671,F7IV        , 0.487
1528,  2138,  2324,, ,,,0.45150695,-05.00374259,137.741046831956, 7.05,1.35468310350047,K0          , 1.119
1529,  2140,  2335,, ,,,0.45192611,-09.87296309,311.526479750779, 7.29,-0.177474837975638,G5          , 0.931
1530,  2142,  2169,, ,,,0.45203006,+80.05214787,157.48031496063, 6.53,0.543868626459879,B9          ,-0.083
1532,  2144,  2313,, ,,,0.45216831,+31.17715128,492.610837438424, 7.35,-1.11251981043394,M1III:      , 1.689
1537,  2151,  2301,, ,,,0.45345728,+49.98572998,191.570881226054, 6.95,0.538352515011312,B9          ,-0.014
1538,  2152,  2315,, ,,,0.45349258,+25.57858149,204.918032786885, 7.49,0.932099110013554,K3III       , 1.190
1542,  2159,  2363, 102,,          , ,0.45407977,-25.54713325,205.761316872428, 5.99,-0.576818653688533,K0III       , 1.022
1545,  2166,  2344,, ,,,0.45562908,+02.81412038,220.75055187638, 7.18,0.460491010064159,G4III       , 0.894
1547,  2169,  2376,, ,,,0.45615598,-28.24314790,146.412884333821, 7.01,1.18210351840766,G8/K0III    , 0.967
1551,  2178,  2358,, ,,,0.45861529,+16.02545897,129.87012987013, 6.44,0.872453625862411,A5          , 0.230
1557,  2184,  2395,, ,,,0.46042721,-20.13453647,115.874855156431, 6.78,1.46005397857605,A9V         , 0.261
1561,  2190,  2394,, ,,,0.46119276,-16.40952353,73.8552437223043, 7.20,2.85809332174563,F5/F6V      , 0.498
1562,  2191,  2329,, ,,,0.46125334,+58.55390797,492.610837438424, 7.47,-0.992519810433936,B3V         , 0.043
1564,  2194,  2404,, ,,,0.46202625,-32.38721604,46.0405156537753, 9.02,5.70429910458405,G6V         , 0.745
1568,  2201, ,, ,,,0.4638264,-06.48384114,47.4608448030375,11.59,8.2083226780405, , 1.229
1575,  2210,  2429, 105,,   Eta Scl, ,0.46547573,-33.00704460,168.067226890756, 4.86,-1.26741517135725,M2/M3III    , 1.634
1576,  2213,  2410,, ,,,0.46624437,+19.51408099,163.398692810458, 6.40,0.333757110727808,K0          , 0.990
1577,  2215,  2438,, ,,,0.46681216,-11.65876340,112.739571589628, 7.35,2.08961809915863,M5III       , 1.205
1579,  2219,  2411, 103,, 47    Psc, ,0.46745682,+17.89307501,150.375939849624, 5.01,-0.875891773484477,M3IIIvar    , 1.584
1581,  2222,  2423,, ,,,0.46952975,+20.79597251,740.740740740741, 7.48,-1.86833115752497,K0          , 1.585
1583,  2224,  2436, 106,, 48    Psc, ,0.47019243,+16.44510093,341.296928327645, 6.05,-1.61566189822945,K5III       , 1.580
1585,  2225,  2421, 104,,          , ,0.47044031,+44.39448925,81.1688311688312, 5.18,0.633053539142034,A2Vs        , 0.043
1586,  2227,  2455,, ,,,0.47059583,-29.04020581,133.333333333333, 6.75,1.1253063169585,K1II        , 1.127
1592,  2235,  2454, 107,,          , ,0.47223115,+10.19034140,36.3504180298073, 6.05,3.24745295194842,F6Vawvar    , 0.447
1594,  2237,  2475, 108,,          , ,0.47254711,-20.33477667,32.2476620445018, 6.44,3.89750883118663,G3V         , 0.594
1596,  2239,  2477,, ,,,0.47400432,-29.28464781,55.9284116331096, 7.10,3.36183757229949,F5V         , 0.500
1597,  2240,  2490, 109,,          , ,0.47400487,-39.91490183,127.226463104326, 5.42,-0.10288726980296,M0III       , 1.556
1598,  2241,  2452,, ,,,0.47436894,+33.79896684,194.174757281553, 7.13,0.689036145205956,K0          , 1.018
1599,  2243,  2453,, ,,,0.47460817,+32.43779213,151.745068285281, 6.87,0.964427072970049,A2p...      , 0.106
1601,  2246,  2488,, ,,,0.47587596,-11.23721888,63.0517023959647, 6.86,2.86151591490793,F5          , 0.535
1602,  2247, ,, ,,,0.47625602,-16.22578934,37.5375375375375, 9.62,6.74767110249132,K5V         , 1.128
1604,  2249,  2472,, ,,,0.47691584,+33.63402399,340.136054421769, 7.47,-0.188263347939214,K0          , 1.470
1608,  2256,  2529, 111,,          , ,0.47860581,-50.53284634,116.550116550117, 6.26,0.927436439243528,K0III       , 1.090
1611,  2263,  2527,, ,,,0.48076183,-24.63668428,267.379679144385, 7.14,0.00435801100240241,A9V         , 0.318
1614,  2267,  2469,, ,,,0.48173409,+57.20974899,1149.42528735632, 7.30,-3.00240373690691,G8III-IV    , 0.894
1616,  2270,  2507, 110,,          , ,0.48240698,+36.89970105,142.247510668563, 6.28,0.514776625099121,G5III       , 0.916
1617,  2271,  2486,, ,,,0.48249968,+48.41371782,666.666666666667, 7.04,-2.07954370472159,M0          , 1.617
1623,  2282,  2587,, ,,,0.48614128,-50.61157574,48.5436893203883, 8.46,5.02933610184577,G6V         , 0.748
1624,  2283,  2553,, ,,,0.48623063,-11.59812043,387.596899224806, 7.35,-0.591901470183848,K5III       , 1.616
1632,  2300,  2552,, ,,,0.48912302,+28.82778053,1754.38596491228, 7.34,-3.88062572163754,K3III       , 1.474
1635,  2304,  2608,, ,,,0.48975664,-40.66541214,354.609929078014, 6.82,-0.928754458403193,G8/K0III    , 1.273
1641,  2311,  2595,, ,,,0.49123698,-11.01701602,43.9174352217831, 9.34,6.12681515307571,G5          , 0.840
1642,  2312,  2593,, ,,,0.491482,-03.46928805,341.296928327645, 6.95,-0.715661898229452,K5          , 1.307
1645,  2315,  2592,, ,,,0.49223224,+10.38718283,252.525252525253, 7.29,0.278475929627563,K0          , 1.183
1648,  2320,  2535,, ,,,0.49335088,+62.06416651,140.845070422535, 7.00,1.25629174359538,K2III       , 1.060
1651,  2323,  2612,, ,,,0.49417037,-02.84032635,192.307692307692, 6.89,0.470016718173996,K2          , 1.457
1654,  2327, ,, ,,,0.49517622,+20.30144884,49.3827160493827,10.11,6.64212513775344,F2          , 0.570
1656,  2330,  2632, 116,,          , ,0.49694249,-32.11592585,198.019801980198, 6.59,0.106456890593307,K2/K3III    , 1.351
1660,  2336,  2611,, ,,,0.49769447,+38.32435177,85.6898029134533, 7.47,2.80535428022685,F8          , 0.544
1661,  2337,  2630, 115,,          , ,0.4977246,-14.86402653,42.3370025402201, 6.15,3.01639946638748,F2/F3V      , 0.388
1666,  2343,  2629,, ,,,0.49868007,-01.11755497,71.1743772241993, 7.46,3.19838162120549,F0          , 0.353
1670,  2353,  2637, 117,, 12    Cet, ,0.50065357,-03.95729662,261.780104712042, 5.72,-1.36968318544146,M0III       , 1.545
1672,  2355,  2628, 114,, 28    And, ,0.50203771,+29.75169567,56.7536889897843, 5.20,1.43002952038015,A7III       , 0.271
1673,  2358,  2648,, ,,,0.50241562,+04.86007602,67.2494956287828, 6.52,2.38155484260977,F5          , 0.453
1676,  2364, ,, ,,,0.50295397,+54.46332826,39.9361022364217,10.10,7.09317162269196,K8          , 1.080
1679,  2371,  2610,, ,,,0.50454065,+64.74898345,189.035916824197, 7.27,0.887278360175928,A0          , 0.007
1680,  2373, ,, ,,,0.50501751,+07.17913649,49.6277915632754,10.68,7.20137525238564,K2          , 1.066
1681,  2374,  2656,, ,,,0.50508202,+15.79532885,261.096605744125, 7.40,0.315993869843115,K0          , 1.282
1683,  2377,  2626, 113,,          , ,0.50553158,+59.97756400,220.264317180617, 5.94,-0.774720735714479,B9IIIn      ,-0.003
1685,  2381,  2696, 118,,          , ,0.50629756,-23.78771429,55.3097345132743, 5.17,1.45599213069672,A3V         , 0.128
1686,  2383,  2726, 120,,          , ,0.50721518,-48.21469821,45.0653447498873, 5.67,2.40078651116004,F2V         , 0.367
1688,  2388,  2724, 119,,          , ,0.50772994,-40.93962515,128.700128700129, 6.18,0.632105094004571,F2III       , 0.315
1691,  2392,  2723,, ,,,0.5081297,-39.51835788,139.082058414465, 6.60,0.883644451914413,K1III       , 1.141
1694,  2397, ,, ,,,0.50858252,+22.76941622,34.0831629175187, 9.22,6.55730054753632,K5          , 0.930
1703,  2408,  2718,, ,,,0.51131446,-09.40771739,341.296928327645, 7.43,-0.235661898229452,M...        , 1.567
1704,  2409,  2654,, ,,,0.51156019,+62.35400760,487.804878048781, 7.39,-1.05123069472123,B2V         ,-0.013
1706,  2414,  2675,, ,,,0.51265539,+47.53000544,47.8240076518412, 7.74,4.34177016408836,G0          , 0.652
1707,  2415,  2714,, ,,,0.51310266,+16.03761493,118.203309692671, 6.83,1.46685181519512,A0          , 0.126
1711,  2422,  2589, 112,,          , ,0.51505442,+77.01948785,39.4166338194718, 6.18,3.20160233610865,K0IV        , 0.883
1713,  2426, ,, ,,,0.5153029,+73.37047110,27.5027502750275,10.63,8.43311937274965, , 1.359
1718,  2431,  2760,, ,,,0.51664138,-10.08465275,142.65335235378, 6.86,1.08859008983329,A3          , 0.200
1723,  2437,  2712,, ,,,0.51736525,+50.25399522,238.095238095238, 7.37,0.486246451989503,K0          , 0.873
1724,  2440,  2701,, ,,,0.51774339,+55.70282110,125.470514429109, 6.57,1.07729160698056,G5          , 1.154
1733,  2453,  2663,, ,,,0.52011334,+69.78543643,41.7536534446764, 7.37,4.26652758875291,F8          , 0.504
1734,  2455,  2739,, ,,,0.52025112,+43.94655192,409.836065573771, 6.76,-1.30305086830635,B8          ,-0.064
1743,  2472,  2834, 125,,   Lam1Phe, ,0.52357113,-48.80356171,52.7148128624143, 4.76,1.15033665444331,A0V         , 0.018
1744,  2473,  2766,, ,,,0.5236335,+38.98060201,281.69014084507, 7.32,0.0711417652754704,A3          , 0.110
1745,  2474,  2729, 121,, 13    Cas, ,0.52366717,+66.51962673,219.78021978022, 6.18,-0.529943016714438,B6V         ,-0.100
1746,  2475,  2767, 122,,          , ,0.52377917,+33.58168169,143.266475644699, 5.88,0.0992771131158063,K1III...    , 1.133
1749,  2479,  2792,, ,,,0.52508936,+11.53231372,74.4047619047619, 7.18,2.82199634358903,A5          , 0.275
1750,  2480,  2779,, ,,,0.52520479,+20.82951512,196.850393700787, 7.17,0.699318561419598,K4III       , 1.352
1751,  2481,  2778,, ,,,0.52536706,+21.11023518,311.526479750779, 7.48,0.012525162024362,K5          , 1.606
1754,  2484,  2884, 126,,   Bet1Tuc, ,0.52571132,-62.95808549,42.8265524625268, 4.36,1.20143442451066,B9V         ,-0.064
1755,  2487,  2885, 127,,   Bet2Tuc, ,0.525932,-62.96544985,52.7704485488127, 4.53,0.918046071520456,A2V         , 0.147
1758,  2490,  2806,, ,,,0.52669136,+16.02101606,242.718446601942, 6.89,-0.0355139198343268,K0          , 1.267
1759,  2491,  2807,, ,,,0.52704427,+09.16121584,252.525252525253, 6.99,-0.0215240703724371,K2          , 1.405
1762,  2496,  2830,, ,,,0.52798329,-01.79363321,101.419878296146, 7.07,2.03938457470606,A0          , 0.071
1763,  2497,  2774, 124,,          , ,0.52811415,+52.83955844,120.627261761158, 5.59,0.182772652751368,K2III       , 1.163
1764,  2498,  2816,, ,,,0.52819795,+12.91388642,81.4995925020375, 7.25,2.69422281363502,K0          , 0.906
1766,  2502,  2815,, ,,,0.52873315,+19.48209050,191.204588910134, 7.44,1.03250844433637,G5          , 0.955
1768,  2505,  2772, 123,, 14Lam Cas, ,0.52953275,+54.52232473,108.695652173913, 4.74,-0.441060863272223,B8Vn        ,-0.098
1769,  2507,  2805,, ,,,0.52981247,+45.92637299,189.393939393939, 7.48,1.09316961266906,G5          , 1.104
1773,  2512,  2827,, ,,,0.53084984,+18.10554887,95.5109837631328, 7.22,2.31973340839421,F5          , 0.535
1775,  2517,  2841,, ,,,0.53191129,+19.64295811,278.551532033426, 6.87,-0.354527757108404,K5III       , 1.638
1784,  2527,  2894,, ,,,0.53463083,-18.22193008,191.570881226054, 7.07,0.658352515011312,K1/K2III    , 1.245
1787,  2533,  2880,, ,,,0.53558453,-05.17864035,46.7289719626168, 8.54,5.19206886674595,K0V         , 0.840
1789,  2537,  2825,, ,,,0.53649505,+53.81511065,568.181818181818, 6.94,-1.83243666092925,K2          , 1.522
1790,  2539,  2866,, ,,,0.53723448,+34.99394306,103.950103950104, 6.74,1.65587536018907,A5IV        , 0.191
1791,  2540, ,,NN 3038  ,, ,0.53742657,-63.09101331,25.7400257400257,  9.61,7.55695511568466,M0          , 1.367
1794,  2543,  2851,, ,,,0.53938388,+58.33864189,88.0281690140845, 7.10,2.376891656875,F2          , 0.377
1796,  2544,  2916,, ,,,0.53947017,-24.64626669,72.4112961622013, 7.32,3.02096839289316,F3III/IV    , 0.391
1798,  2548,  2913, 132,, 51    Psc, ,0.53993193,+06.95545461,80.9061488673139, 5.69,1.15009235376399,B9.5V       ,-0.014
1800,  2553,  2888, 128,,          , ,0.54077398,+43.49481723,201.612903225806, 6.69,0.167408382450988,A1Vn        ,-0.006
1801,  2552, ,,Gl  22  A,, ,0.54078107,+67.23621544,10.1276078590237, 10.38,10.3524656144176,M2.5Ve      , 1.520
1803,  2557,  2873,, ,,,0.5416704,+51.72826200,383.141762452107, 6.94,-0.976797463308595,K0          , 1.101
1806,  2560,  2911,, ,,,0.54220094,+18.79507188,166.389351081531, 6.79,0.684372360013698,K5          , 1.540
1811,  2565,  2924, 133,,          , ,0.54293522,+27.58077717,274.725274725275, 6.68,-0.514493081754719,A2IV        , 0.084
1813,  2568,  2910, 131,, 52    Psc, ,0.54316689,+20.29443334,78.8022064617809, 5.38,0.897308110473524,K0III       , 1.069
1814,  2572,  2947,, ,,,0.54427505,-25.35958222,120.336943441637, 6.72,1.31800511892055,K0/K1III    , 1.176
1815,  2573,  2925,, ,,,0.54429601,+23.19336931,136.612021857923, 6.84,1.16255540529196,G8III-IV    , 0.921
1817,  2576,  2923,, ,,,0.54533695,+38.84382562,223.713646532439, 6.90,0.151537615659683,F0          , 0.364
1819,  2578,  3003, 136,Wo 9015 A,   Bet3Tuc, ,0.5454984,-63.03137868,46.4684014869888,  5.75,2.41421133497176,A0V         , 0.038
1822,  2581,  2901,, ,,,0.5465154,+54.12003466,280.898876404494, 6.91,-0.332750010135623,K2III       , 1.249
1823,  2583,  2942, 134,,          , ,0.54696939,+28.28022584,143.884892086331, 6.26,0.469924022950569,G8II        , 0.965
1831,  2595,  2954,, ,,,0.54883083,+16.16716854,114.54753722795, 6.90,1.60507121852785,F6III       , 0.508
1833,  2599,  2905, 130,, 15Kap Cas, ,0.54999626,+62.93178781,1265.82278481013, 4.17,-6.34186454354779,B1Ia        , 0.130
1836,  2604, ,, ,,,0.55147457,+42.00110936,34.1763499658236,10.94,8.27137160894646,M0          , 1.311
1840,  2611,  2952, 135,,          , ,0.55286764,+54.89508062,115.207373271889, 5.93,0.62259862588246,K0III       , 1.037
1841,  2612,  2995,, ,,,0.55313925,-03.84786179,657.894736842105, 7.36,-1.73078206027614,K0          , 1.301
1842,  2616,  3025,, ,,,0.55328444,-46.95177605,284.090909090909, 7.47,0.202713317390656,A8V         , 0.285
1850,  2628,  2904, 129,,          , ,0.55533434,+70.98184763,161.812297734628, 6.41,0.36494237544408,A0Vn        ,-0.007
1851,  2629,  3112, 139,,   The Tuc, ,0.55645149,-71.26621472,150.375939849624, 6.11,0.224108226515524,A7IV        , 0.265
1855,  2641,  3024,, ,,,0.55809592,-00.60875174,126.103404791929, 7.18,1.67636593658802,A3          , 0.338
1856,  2642,  3075,, ,,,0.55825049,-55.32833837,157.728706624606, 7.21,1.22044628940867,A1V         , 0.000
1858,  2645,  3047,, ,,,0.55899258,-38.11333796,73.7463126843658, 7.27,2.93129844765522,G1V         , 0.609
1862,  2649,  3045,, ,,,0.56009666,-26.09180422,436.681222707424, 7.29,-0.910822588300561,K3/K4III    , 1.462
1870,  2661,  3059, 138,,          , ,0.56140586,-29.55820696,152.439024390244, 5.55,-0.365480803121698,K1III       , 1.262
1872,  2663,  3074,, ,,,0.56218028,-35.00082229,36.1925443358668, 6.41,3.61690442458256,F8/G0V      , 0.617
1874,  2665,  3085,, ,,,0.56333193,-39.92461562,167.50418760469, 7.42,1.29987165564685,A0V         ,-0.016
1881,  2677,  3070,, ,,,0.56506537,+03.31990802,180.831826401447, 7.47,1.18362565652349,G4III       , 0.940
1892,  2695,  3088,, ,,,0.56965482,+10.29958061,141.843971631206, 6.76,1.00094558495699,G5          , 0.949
1897,  2701,  3136,, ,,,0.57205886,-42.43128561,121.802679658952, 6.88,1.4517157855972,A5IV        , 0.180
1901,  2707,  3038, 137,, 16    Cas, ,0.5735795,+66.75035211,173.310225303293, 6.47,0.275879065778657,B9III       ,-0.049
1902,  2708,  3145,, ,,,0.57365012,-45.42586849,175.131348511384, 6.80,0.583180541229241,K3III       , 1.293
1903,  2710,  3126,, ,,,0.57422591,-06.50369569,41.51100041511, 6.90,3.80918399999172,F2          , 0.481
1904,  2711,  3158, 140,Gl  22.2 ,          , ,0.5743375,-52.37318294,25.6213169356905,  5.57,3.52699275640624,F3IV-V      , 0.472
1905,  2712,  3079,,Wo 9016  ,, ,0.574824,+47.91539661,47.1698113207547,  7.37,4.00167930464376,F8          , 0.549
1906,  2713,  3125,, ,,,0.57493177,-04.54653967,100.300902708124, 7.02,2.01347579155828,G0          , 0.732
1910,  2719,  3066,, ,,,0.57705701,+67.51646962,161.812297734628, 7.36,1.31494237544408,A3          , 0.183
1912,  2723,  3173,, ,,,0.57788207,-37.99600207,270.27027027027, 7.42,0.261008620334976,K1III       , 1.132
1914,  2725, ,, ,,,0.57974315,+26.06594227,37.0644922164566, 9.48,6.63520972667943,K0          , 1.000
1916,  2729,  3221,, ,,,0.58085882,-61.91601812,45.9136822773186, 9.56,6.25028937709878,K5V         , 1.050
1921,  2734,  3166, 141,,          , ,0.58205772,+13.37126922,122.699386503067, 6.39,0.945788043699883,K0          , 1.136
1923,  2736,  3167,, ,,,0.5826281,+04.38188851,45.10599909788, 8.97,5.69882846557244,K0          , 0.827
1926,  2742,  3141,, ,,,0.5836112,+42.69495016,28.9687137891078, 8.02,5.71035393521586,K0IV        , 0.870
1927,  2743,  3222,, ,,,0.58379186,-63.69382810,29.3772032902468, 8.55,6.20994775706275,K3V         , 0.854
1934,  2753,  3165,, ,,,0.58600869,+36.83227188,209.205020920502, 6.58,-0.0228605169394047,G8III-IV... , 1.445
1935,  2756,  3123,, ,,,0.5864779,+62.98938435,1449.27536231884, 7.26,-3.54575454631372,F0          , 0.566
1939,  2760,  3149,, ,,,0.58714522,+51.83850877,43.7254044599913, 7.37,4.16633082303374,F8          , 0.602
1940,  2762,  3196, 142,Gl  23  A, 13    Cet, ,0.58740026,-03.59275785,21.0482003788676,  5.65,4.03392515209603,F8V...      , 0.567
1955,  2782,  3184,, ,,,0.59140551,+54.20349001,116.686114352392, 6.95,1.61490410961599,A2          , 0.097
1958,  2787,  3229, 143,, 14    Cet, ,0.5924305,-00.50545908,55.6483027267668, 5.94,2.21274038554487,F5IV        , 0.444
1960,  2789,  3303, 148,,          , ,0.59258772,-54.82174811,77.639751552795, 6.04,1.58957931511897,K0IV        , 1.001
1961,  2790,  3277,, ,,,0.59282432,-39.74588990,29.1545189504373, 7.45,5.12647060021385,G8V         , 0.726
1965,  2795,  3192,, ,,,0.59313688,+53.48890665,442.477876106195, 7.27,-0.959457804262996,A0          , 0.064
1966,  2796,  3147,, ,,,0.59365906,+67.92595909,892.857142857143, 6.92,-2.83390988664909,K2Ib-II     , 2.040
1967,  2797, ,, ,,,0.59388655,+79.25914588,48.1231953801732, 9.31,5.89822771610579,K0          , 0.780
1971,  2802,  3302, 147,NN 3041  ,   Lam2Phe, ,0.59475968,-48.00066027,36.2187613183629,  5.51,2.71533203319632,F6V         , 0.461
1978,  2814,  3210,, ,,,0.59685956,+49.02115007,1562.5, 6.89,-4.07910013008056,A2          , 0.615
1979,  2815,  3255,, ,,,0.59726115,+16.56977927,95.5109837631328, 7.32,2.41973340839421,F2          , 0.435
1985,  2824,  3251,, ,,,0.59783352,+29.23785059,47.1031559114461, 8.37,5.00474997082999,F8          , 0.648
1987,  2828, ,, ,,,0.59805712,+12.59740149,41.9815281276238,11.26,8.14470878573379,G:...       , 1.310
1989,  2832,  3268, 145,,          , ,0.59857812,+13.20750244,37.6081233546446, 6.32,3.44359168665784,F7V         , 0.517
1993,  2839, ,, ,,,0.60003029,-09.51421249,35.0754121360926,11.21,8.4849860865473,M:          , 1.392
1994,  2841,  3375,, ,,,0.60022197,-59.71719483,59.8444045481747, 6.91,3.02488224946696,F2V         , 0.368
1995,  2843,  3296,, ,,,0.60047824,-05.57045671,47.192071731949, 6.72,3.35065478355397,F5          , 0.466
1997,  2846,  3325, 150,,          , ,0.60088764,-14.97289122,142.247510668563, 6.45,0.684776625099121,K0III       , 1.063
2000,  2848,  3359,,Gl  24  B,, ,0.60112874,-49.12780855,43.0848772081,  8.37,5.19837570227959,K0V         , 0.780
2002,  2851,  3265,, ,,,0.60184465,+38.25199607,243.30900243309, 7.08,0.149209109380346,M0III       , 1.641
2003,  2852,  3326, 151,,          , ,0.60191737,-22.84221094,49.7017892644135, 6.06,2.57813988191945,A5m...      , 0.297
2005,  2854,  3240, 144,,          , ,0.60230209,+54.16845384,155.038759689922, 5.08,-0.872201426823661,B7III       ,-0.098
2006,  2856,  3293,, ,,,0.60272004,+24.02543793,181.818181818182, 7.23,0.93181344747122,K2III       , 1.092
2013,  2865,  3322, 149,,          , ,0.60558009,+27.25479152,215.05376344086, 6.51,-0.15273523555023,B8IIIMNp... ,-0.070
2014,  2866,  3291,, ,,,0.60561874,+44.63890530,322.58064516129, 7.31,-0.233191530828636,B8          ,-0.058
2022,  2876,  3283, 146,,          , ,0.60759498,+60.32621728,1030.92783505155, 5.78,-4.28614132866878,A4III       , 0.294
2031,  2889,  3444, 160,,          , ,0.6104425,-65.12442483,198.019801980198, 6.43,-0.0535431094066929,K2/K3III    , 1.260
2032,  2888,  3405,,Gl  24  A,, ,0.61045359,-49.13200111,43.8788942518649,  6.79,3.57872162590188,G0/G1V      , 0.639
2041,  2900,  3346, 152,,          , ,0.61290861,+44.48850971,201.207243460765, 5.14,-1.37821805633334,K5III       , 1.587
2042,  2901,  3345,, ,,,0.61293053,+54.95739709,287.35632183908, 6.77,-0.522103780267094,K2          , 1.419
2044,  2903,  3379, 155,, 53    Psc, ,0.61314215,+15.23175994,262.46719160105, 5.89,-1.2053751216219,B2.5IV      ,-0.146
2046,  2907,  3528,, ,,,0.613788,-76.30957103,177.619893428064, 6.72,0.472541974256731,F2/F3III    , 0.394
2050,  2912,  3369, 154,, 29Pi  And, ,0.61467749,+33.71935227,201.207243460765, 4.34,-2.17821805633334,B5V         ,-0.123
2056,  2920,  3360, 153,, 17Zet Cas, ,0.61618528,+53.89693161,183.150183150183, 3.69,-2.62403678647631,B2IV        ,-0.196
2057,  2922,  3368,, ,,,0.61710054,+55.21726126,452.488687782805, 7.43,-0.848038631574447,K2          , 1.266
2059,  2926,  3411, 156,,          , ,0.61866706,+24.01424837,102.564102564103, 6.18,1.12502307849268,K2III       , 1.170
2066,  2935,  3377,, ,,,0.62120595,+58.01621970,2777.77777777778, 7.39,-4.82848749616356,B9          ,-0.004
2067,  2936,  3434,, ,,,0.62161156,+11.43659254,121.065375302663, 7.04,1.62490023660191,A2          , 0.325
2068,  2937,  3488, 162,,          , ,0.62171552,-54.39380980,145.985401459854, 6.40,0.578452857462128,K0II/IIICN  , 0.995
2072,  2941,  3443, 159,Gl  25  A,          , ,0.62216307,-24.76722545,15.5327741534638,  6.23,5.27375486174797,K1V+...     , 0.715
2073,  2942,  3421, 157,,          , ,0.62256277,+35.39951013,313.479623824451, 5.45,-2.03104658471409,G5III       , 0.886
2074,  2944,  3460,, ,,,0.62281171,-37.28798048,44.8631673396142, 6.99,3.73055034240119,G8V         , 0.723
2077,  2948,  3431,, ,,,0.62400332,+40.33238095,167.224080267559, 6.85,0.733505919942055,A0          , 0.021
2080,  2954,  3457, 161,,          , ,0.62512179,+03.13549746,176.991150442478, 6.43,0.190242239097193,K4III       , 1.339
2092,  2965,  3468,, ,,,0.62797037,+21.09977614,148.809523809524, 6.84,0.976846365269127,K1III       , 1.101
2094,  2968,  3366,, ,,,0.62935667,+72.89485477,348.432055749129, 6.96,-0.750590516330038,B3          ,-0.005
2104,  2981,  3454,, ,,,0.63247107,+47.40791719,47.8011472275335, 7.53,4.13280840097618,F5          , 0.463
2113,  2994,  3512,, ,,,0.63460192,-00.50350326,224.215246636771, 6.64,-0.113325706439291,K2III       , 1.301
2115,  2997,  3552,, ,,,0.63509436,-41.59224002,178.25311942959, 7.23,0.974814306280808,F7IV/V      , 0.667
2118,  3001,  3611,, ,,,0.63560632,-66.04294098,104.602510460251, 7.37,2.2722894613805,G0V         , 0.611
2121,  3006,  3161,, ,,,0.63742018,+84.67502086,40.3225806451613, 7.11,4.08225840413108,F8          , 0.554
2122,  3008, ,,NN 3044  ,, ,0.63760053,+52.33242473,23.0414746543779, 10.48,8.66744864756256,M0          , 1.424
2124,  3010,  3689,, ,,,0.63834669,-73.96249617,61.1620795107034, 7.43,3.49758878498153,F5IV-V      , 0.482
